product_id,current_price,predicted_demand,recommended_price
5,10.88,16.003325,9.3
5,10.88,16.25425,9.77
5,10.88,16.296223,9.3
5,10.34,16.623909,9.28
5,10.88,22.655788,9.3
5,10.88,15.917529,9.3
5,10.88,16.06047,9.3
5,10.88,16.777073,9.3
5,10.88,16.905851,9.3
5,10.88,16.202564,9.3
5,10.88,22.203638,9.3
5,10.88,21.368967,9.3
5,10.88,15.795643,9.3
5,10.88,16.184973,9.3
5,10.88,16.079115,9.3
5,10.88,15.899835,9.3
5,10.88,16.130428,9.3
5,9.79,26.382542,8.37
5,10.88,21.974915,9.3
5,10.88,15.94568,9.3
5,10.88,16.086285,9.3
5,10.88,15.57917,9.3
5,10.88,16.770706,9.3
5,10.88,16.770706,9.3
5,10.88,21.454943,9.3
5,10.88,22.04801,9.3
5,10.88,15.897225,9.3
5,10.88,15.829068,9.3
5,10.88,13.979391,9.77
5,10.88,15.872729,9.3
5,10.88,16.05164,9.3
5,10.88,21.390514,9.3
5,10.88,21.81808,9.3
5,8.7,18.381386,7.44
5,10.88,16.197655,9.3
5,10.88,16.15521,9.3
5,10.88,15.962938,9.3
5,10.88,15.987182,9.3
5,10.88,21.865768,9.3
5,10.88,21.579573,9.3
5,10.88,15.919547,9.3
5,10.88,15.769507,9.3
5,10.88,15.774169,9.3
5,10.88,15.936762,9.3
5,10.88,15.906522,9.3
5,10.88,22.368887,9.3
5,10.88,22.262735,9.3
5,10.34,18.44475,8.84
5,10.88,15.939028,9.3
5,10.88,16.247786,9.3
5,10.88,15.673149,9.3
5,10.88,15.7637,9.3
5,10.88,21.366875,9.3
5,10.88,22.019402,9.3
5,10.88,16.020859,9.3
5,10.88,0.100675836,9.77
5,10.88,16.15521,9.3
5,10.88,2.0393355,9.77
5,10.88,16.088732,9.3
5,9.79,10.029896,8.79
5,10.88,22.51277,9.3
5,8.7,18.443977,7.44
5,10.88,3.0865684,9.77
5,10.88,15.639151,9.3
5,10.88,15.647088,9.3
5,10.88,16.170683,9.3
5,9.79,24.092928,8.37
5,10.88,20.78184,9.3
5,10.88,15.5557375,9.3
5,10.88,15.461873,9.3
5,10.88,16.154652,9.3
5,10.88,15.141129,9.3
5,10.88,15.188653,9.3
5,9.79,26.67473,8.37
5,10.88,21.703974,9.3
5,10.88,15.789902,9.3
5,10.88,15.887884,9.3
5,10.88,15.542365,9.3
5,10.88,15.793268,9.3
5,10.88,15.457914,9.3
5,10.88,22.084175,9.3
5,10.88,21.840502,9.3
5,10.88,16.14041,9.3
5,10.88,16.413307,9.3
5,10.88,16.278587,9.3
5,10.88,15.431829,9.3
5,10.88,11.009772,9.77
5,10.88,24.053432,9.3
5,10.88,24.345495,9.3
5,10.88,17.498457,9.3
5,10.88,18.51964,9.3
5,10.88,17.772652,9.3
5,10.88,18.003931,9.3
5,10.88,18.337076,9.3
5,10.34,25.554102,8.84
5,10.88,24.438166,9.3
5,8.7,21.795555,7.44
5,10.88,18.370398,9.3
5,10.88,18.091492,9.3
5,10.88,17.245,9.3
5,10.88,13.056706,9.77
5,10.88,24.688047,9.3
5,10.88,22.72114,9.3
5,10.88,18.884138,9.3
5,10.88,17.693247,9.3
5,10.88,17.886097,9.3
5,10.88,17.493471,9.3
5,10.88,17.410055,9.3
5,10.88,11.044422,9.77
5,10.88,23.339657,9.3
5,8.7,18.86319,7.44
5,10.88,17.732286,9.3
5,10.88,18.514126,9.3
5,10.88,18.743092,9.3
5,10.88,17.618513,9.3
148,2.66,68.53962,2.66
148,2.8,66.95123,2.8
148,2.8,44.034645,2.52
148,2.8,64.55752,2.8
148,2.8,15.168214,2.65
148,2.52,39.88183,2.27
148,2.8,28.068043,2.52
148,2.8,45.947174,2.52
148,2.8,64.39005,2.8
148,2.8,34.045437,2.52
148,2.8,58.680283,2.8
148,2.8,41.967297,2.52
148,2.8,26.069252,2.52
148,2.8,62.759377,2.8
148,2.8,61.81779,2.8
148,2.8,45.021854,2.52
148,2.8,34.045437,2.52
148,2.8,29.070648,2.52
148,2.8,58.26189,2.8
148,2.8,52.300583,2.8
148,2.8,35.06687,2.52
148,2.66,54.41829,2.66
148,2.8,41.9154,2.52
148,2.8,49.79095,2.52
148,2.8,54.065014,2.8
148,2.8,62.569595,2.8
148,2.8,37.08737,2.52
148,2.8,16.079163,2.65
148,2.24,50.835705,2.24
148,2.8,56.124924,2.8
148,2.8,47.896515,2.52
148,2.8,53.493187,2.8
148,2.8,28.10429,2.52
148,2.8,35.057415,2.52
148,2.8,72.086784,2.8
148,2.66,69.67909,2.66
148,2.8,40.071194,2.52
148,2.8,70.99409,2.8
148,2.8,44.08322,2.52
148,2.8,40.118046,2.52
148,2.8,8.091639,2.65
148,2.8,34.05406,2.52
148,2.66,44.99791,2.39
148,2.8,67.42593,2.8
148,2.8,62.835815,2.8
148,2.8,66.62199,2.8
148,2.8,32.097713,2.52
148,2.8,73.14762,2.8
148,2.8,48.11105,2.52
148,2.8,61.186165,2.8
148,2.8,30.051037,2.52
148,2.8,73.637726,2.8
148,2.8,19.149445,2.65
148,2.8,41.963978,2.52
148,2.8,86.43795,2.8
148,2.8,0.121301584,2.65
148,2.66,21.063269,2.39
148,2.8,40.071194,2.52
148,2.8,58.953613,2.8
148,2.8,62.553535,2.8
148,2.8,49.76156,2.52
148,2.8,19.99056,2.52
148,2.8,25.02246,2.52
148,2.8,62.94609,2.8
148,2.8,65.90708,2.8
148,2.8,28.006907,2.52
148,2.8,68.26046,2.8
148,2.8,37.000225,2.52
148,2.8,34.003384,2.52
148,2.8,83.99816,2.8
148,2.8,34.95114,2.52
148,2.8,42.938873,2.52
148,2.8,60.855247,2.8
148,2.8,34.00281,2.52
148,2.8,9.095981,2.65
148,2.8,75.13688,2.8
148,2.8,37.962128,2.52
148,2.8,61.03339,2.8
148,2.8,56.05977,2.8
148,2.8,58.697,2.8
148,2.8,65.26989,2.8
148,2.8,64.27534,2.8
148,2.8,55.080215,2.8
148,2.8,19.99056,2.52
148,2.8,70.08088,2.8
148,2.8,14.047419,2.65
148,2.8,44.945717,2.52
148,2.8,39.057175,2.52
148,2.8,50.597397,2.8
148,2.52,40.853542,2.27
148,2.8,0.076380245,2.65
148,2.8,32.997097,2.52
148,2.8,65.03838,2.8
148,2.8,62.236645,2.8
148,2.8,44.994404,2.52
148,2.8,49.78283,2.52
148,2.52,-0.12759851,2.38
148,2.8,49.168636,2.52
148,2.8,61.383327,2.8
148,2.8,23.034376,2.52
148,2.8,62.89403,2.8
148,2.8,40.03001,2.52
148,2.8,50.60407,2.8
148,2.8,77.47228,2.8
148,2.8,25.019117,2.52
148,2.8,45.935516,2.52
148,2.8,62.192078,2.8
148,2.8,68.49848,2.8
148,2.8,62.662437,2.8
148,2.8,61.238483,2.8
148,2.8,36.02225,2.52
148,2.8,55.046074,2.8
148,2.8,41.887863,2.52
148,2.8,24.019829,2.52
148,2.8,60.958336,2.8
148,2.8,66.82215,2.8
148,2.8,36.981445,2.52
148,2.8,43.03458,2.52
148,2.8,72.97573,2.8
148,2.8,65.75429,2.8
148,2.8,52.670395,2.8
148,2.8,73.498436,2.8
148,2.8,65.34695,2.8
148,2.8,61.720257,2.8
148,2.8,56.32587,2.8
148,2.8,33.98978,2.52
148,2.24,45.936924,2.02
148,2.8,34.957043,2.52
148,2.8,46.966595,2.52
148,2.8,61.241154,2.8
148,2.8,25.01182,2.52
148,2.8,45.033707,2.52
148,2.8,68.32306,2.8
148,2.8,54.479477,2.8
148,2.8,22.02065,2.52
148,2.8,70.533875,2.8
148,2.8,72.19293,2.8
148,2.8,59.061493,2.8
148,2.8,53.185177,2.8
148,2.8,48.067757,2.52
148,2.66,66.060646,2.66
148,2.8,3.1103253,2.65
148,2.8,65.34695,2.8
148,2.8,28.982653,2.52
148,2.8,35.99309,2.52
148,2.66,66.01562,2.66
148,2.8,36.02225,2.52
148,2.66,44.992565,2.39
148,2.8,70.4037,2.8
148,2.8,51.83737,2.8
148,2.8,13.075282,2.65
148,2.8,53.57054,2.8
148,2.8,37.026752,2.52
148,2.8,57.55103,2.8
148,2.66,41.956436,2.39
148,2.8,39.02989,2.52
148,2.8,33.001133,2.52
148,2.8,53.025703,2.8
148,2.8,45.088127,2.52
148,2.52,8.837551,2.38
148,2.8,41.983604,2.52
148,2.8,31.011162,2.52
148,2.8,37.007587,2.52
148,2.8,53.055923,2.8
148,2.8,20.011295,2.52
148,2.8,17.031328,2.65
148,2.66,75.57055,2.66
148,2.8,60.89693,2.8
148,2.8,72.8173,2.8
148,2.8,52.143864,2.8
148,2.8,41.02294,2.52
148,2.8,73.64336,2.8
148,2.8,66.86603,2.8
148,2.8,59.797592,2.8
148,2.8,91.79677,2.8
148,2.66,60.106697,2.66
148,2.8,34.982754,2.52
148,2.8,44.08893,2.52
148,2.8,23.057161,2.52
148,2.8,54.00325,2.8
200,11.7,30.11469,10.53
200,11.7,16.85134,11.06
200,11.7,24.126614,10.53
200,11.7,29.781584,10.53
200,11.7,28.155544,10.53
200,11.7,42.261173,10.53
200,11.7,26.908031,10.53
200,9.36,40.945972,8.42
200,11.7,35.414974,10.53
200,11.7,37.741352,10.53
200,11.7,37.468037,10.53
200,11.7,34.900024,10.53
200,10.53,59.00201,10.53
200,11.7,30.900885,10.53
200,11.7,27.807373,10.53
200,11.7,22.831322,10.53
200,11.7,40.04029,10.53
200,11.7,14.890379,11.06
200,11.7,34.397514,10.53
200,11.7,49.105904,10.53
200,11.7,49.623653,10.53
200,11.7,40.79207,10.53
200,11.7,31.79663,10.53
200,11.7,39.39026,10.53
200,11.7,41.559086,10.53
200,11.7,38.975937,10.53
200,11.7,50.63839,11.7
200,11.7,50.586082,11.7
200,11.7,29.788454,10.53
200,11.7,9.868413,11.06
200,11.7,38.376698,10.53
200,11.7,37.731804,10.53
200,11.7,0.056360014,11.06
200,11.7,32.7197,10.53
200,11.7,16.955006,11.06
200,11.7,35.393173,10.53
200,11.7,35.504604,10.53
200,11.7,35.752098,10.53
200,11.7,36.133015,10.53
200,11.7,29.916395,10.53
200,11.11,45.942394,10.0
200,11.7,52.06391,11.7
200,9.36,23.974796,8.42
200,11.7,36.252525,10.53
200,11.7,35.540207,10.53
200,11.7,34.408043,10.53
200,11.7,35.146103,10.53
200,11.7,50.92027,11.7
200,11.7,6.9832826,11.06
200,11.7,36.27291,10.53
200,11.7,36.21824,10.53
200,11.7,35.779827,10.53
200,11.7,34.546604,10.53
200,11.7,31.690119,10.53
200,9.94,46.562176,8.95
200,11.7,39.805344,10.53
200,11.7,36.51861,10.53
200,11.7,35.58979,10.53
200,11.7,35.540207,10.53
200,11.7,37.74559,10.53
200,11.7,25.940874,10.53
200,11.11,48.96398,10.0
200,11.7,15.9973,11.06
200,11.7,35.11962,10.53
200,11.7,37.42084,10.53
200,11.7,36.972366,10.53
200,11.7,36.035446,10.53
200,11.7,37.126965,10.53
200,11.7,35.00087,10.53
200,11.7,48.68734,10.53
200,9.36,40.977837,8.42
200,11.7,32.464195,10.53
200,11.7,37.16146,10.53
200,11.7,37.92194,10.53
200,11.7,36.055637,10.53
200,11.11,10.969662,10.5
200,11.7,50.087334,11.7
200,11.7,28.91876,10.53
200,11.7,11.035303,11.06
200,11.7,32.22152,10.53
200,11.7,37.046494,10.53
200,11.7,35.674442,10.53
200,11.7,19.958536,10.53
200,11.7,50.55716,11.7
200,11.7,37.66775,10.53
200,11.7,36.28691,10.53
200,11.7,36.28805,10.53
200,11.7,34.1001,10.53
200,11.7,36.935833,10.53
200,10.53,54.51318,10.53
200,11.7,36.23046,10.53
200,9.36,44.51697,8.42
200,11.7,31.734682,10.53
200,11.7,31.734682,10.53
200,11.7,37.27392,10.53
200,11.7,38.18517,10.53
200,11.7,51.79559,11.7
200,11.7,49.221706,10.53
200,11.11,28.944305,10.0
200,11.7,38.172756,10.53
200,11.7,32.49,10.53
200,11.7,38.009212,10.53
200,11.7,26.993015,10.53
200,11.7,49.770992,10.53
200,11.7,51.437756,11.7
200,11.7,31.93136,10.53
200,11.7,37.10819,10.53
200,11.7,37.82213,10.53
200,11.7,24.984539,10.53
200,11.7,25.960335,10.53
200,9.94,52.175667,9.94
200,11.7,45.659046,10.53
200,11.7,17.016281,11.06
200,11.7,32.49,10.53
200,11.7,35.59075,10.53
200,11.7,30.960196,10.53
200,11.7,14.030417,11.06
200,11.7,49.876183,10.53
200,11.7,49.531666,10.53
200,11.7,36.782986,10.53
200,11.7,35.930153,10.53
200,11.7,35.09957,10.53
200,11.7,38.009212,10.53
200,11.7,37.042114,10.53
200,11.7,57.590816,11.7
200,11.7,33.88241,10.53
200,11.7,36.35043,10.53
200,11.7,35.09957,10.53
200,11.7,36.729355,10.53
200,11.7,24.984539,10.53
200,11.7,36.61049,10.53
200,11.7,52.550644,11.7
200,11.7,47.3106,10.53
200,11.7,35.098038,10.53
200,11.7,37.745422,10.53
200,11.7,37.152756,10.53
200,11.7,37.373417,10.53
200,11.7,26.993015,10.53
200,11.7,48.21935,10.53
200,11.7,46.848797,10.53
200,11.11,43.460445,10.0
200,11.7,37.74613,10.53
200,11.7,37.997974,10.53
200,11.7,30.969316,10.53
200,11.7,37.75998,10.53
200,11.7,49.27292,10.53
200,11.7,39.93966,10.53
200,11.7,38.89334,10.53
200,11.7,37.477833,10.53
200,11.7,37.026157,10.53
200,11.7,37.957436,10.53
200,11.7,32.684322,10.53
200,11.7,46.950104,10.53
200,11.7,53.00942,11.7
200,11.11,40.613117,10.0
200,11.7,40.490314,10.53
200,11.7,37.863068,10.53
200,11.7,40.4082,10.53
200,11.7,40.12105,10.53
200,11.11,53.681274,11.11
200,11.7,37.178684,10.53
200,9.36,44.07456,8.42
200,11.7,40.29188,10.53
200,11.7,39.360363,10.53
200,11.7,40.496086,10.53
200,11.7,0.0630678,11.06
200,11.7,0.037415765,11.06
200,11.7,53.00942,11.7
200,11.7,40.598446,10.53
200,11.7,39.586044,10.53
200,11.7,37.49258,10.53
200,11.7,32.111584,10.53
200,11.7,40.76402,10.53
200,11.11,54.567154,11.11
200,11.7,52.839535,11.7
200,11.7,42.18156,10.53
200,11.7,40.194023,10.53
200,11.7,41.288445,10.53
200,11.7,40.637737,10.53
200,11.7,39.50221,10.53
263,3.66,37.9525,3.29
263,4.58,41.637115,4.12
263,4.58,18.068792,4.33
263,4.58,27.037394,4.12
263,4.58,31.778858,4.12
263,4.35,44.341564,3.91
263,4.58,49.132175,4.12
263,3.66,45.61031,3.29
263,4.58,38.698635,4.12
263,4.58,40.154522,4.12
263,4.58,6.1601663,4.33
263,4.58,36.071507,4.12
263,4.58,47.37885,4.12
263,4.58,39.06467,4.12
263,4.58,0.0937003,4.33
263,4.58,39.02398,4.12
263,4.58,36.586308,4.12
263,4.58,26.042917,4.12
263,4.58,37.384464,4.12
263,4.58,49.319885,4.12
263,4.58,43.787823,4.12
263,4.58,17.0246,4.33
263,4.58,37.006977,4.12
263,4.58,40.68134,4.12
263,4.58,39.647366,4.12
263,4.58,32.179184,4.12
263,4.58,38.135765,4.12
263,4.58,19.193203,4.33
263,3.66,0.044762593,3.46
263,4.58,15.053613,4.33
263,4.58,35.347702,4.12
263,4.58,32.76905,4.12
263,4.58,31.853691,4.12
263,4.35,46.016685,3.91
263,4.58,42.61612,4.12
263,4.58,33.35119,4.12
263,4.58,34.479958,4.12
263,4.58,16.110395,4.33
263,4.58,29.838238,4.12
263,4.58,34.617603,4.12
263,4.35,49.98307,3.91
263,4.58,47.65588,4.12
263,4.58,35.34361,4.12
263,4.58,35.956715,4.12
263,4.58,20.073421,4.12
263,4.58,34.824112,4.12
263,4.58,35.46672,4.12
263,4.35,60.089493,4.35
263,4.58,48.413036,4.12
263,4.35,29.872393,3.91
263,4.58,32.247505,4.12
263,4.58,36.95201,4.12
263,4.58,36.950054,4.12
263,4.58,22.090973,4.12
263,4.58,42.003464,4.12
263,4.58,41.16817,4.12
263,4.58,35.71821,4.12
263,4.58,36.3241,4.12
263,4.58,36.45836,4.12
263,4.58,35.237633,4.12
263,4.58,36.061325,4.12
263,4.58,44.913918,4.12
263,4.58,49.55487,4.12
263,3.66,35.852413,3.29
263,4.58,37.9748,4.12
263,4.58,36.91761,4.12
263,4.58,31.93587,4.12
263,4.58,31.93587,4.12
263,4.58,49.66299,4.12
263,4.58,47.142593,4.12
263,4.58,36.550884,4.12
263,4.58,31.91391,4.12
263,4.58,36.96994,4.12
263,4.58,37.97783,4.12
263,4.58,38.070793,4.12
263,4.58,48.97618,4.12
263,4.58,42.260815,4.12
263,3.66,43.17126,3.29
263,4.58,31.91391,4.12
263,4.58,38.31643,4.12
263,4.58,11.034243,4.33
263,4.58,37.408733,4.12
263,4.58,32.85389,4.12
263,4.58,51.527596,4.58
263,4.58,26.939356,4.12
263,4.58,30.9058,4.12
263,4.58,37.318558,4.12
263,4.58,37.55786,4.12
263,4.58,38.42178,4.12
263,4.58,52.43057,4.58
263,4.58,45.096916,4.12
263,3.66,47.554413,3.29
263,4.58,37.688522,4.12
263,4.58,38.24465,4.12
263,4.58,38.987427,4.12
263,4.58,38.69089,4.12
263,4.12,56.47015,4.12
263,4.58,50.06692,4.58
263,4.58,36.199203,4.12
263,4.58,39.972923,4.12
263,4.58,38.442345,4.12
263,4.58,38.31159,4.12
263,4.58,37.902615,4.12
263,4.58,19.955704,4.12
263,4.58,11.001077,4.33
263,4.35,40.907078,3.91
263,4.58,38.94367,4.12
263,4.58,0.0642903,4.33
263,4.58,37.752598,4.12
263,4.58,39.12108,4.12
263,4.35,54.20701,4.35
263,4.58,39.763214,4.12
263,4.58,38.15667,4.12
263,4.58,37.367672,4.12
263,4.58,38.24465,4.12
263,4.58,30.927292,4.12
263,4.58,39.894855,4.12
263,4.58,54.354374,4.58
263,4.58,53.5251,4.58
263,3.66,43.734097,3.29
263,4.58,38.611732,4.12
263,4.58,38.27236,4.12
263,4.58,38.38405,4.12
263,4.58,39.130524,4.12
263,4.58,36.837906,4.12
263,4.58,43.69326,4.12
263,4.58,25.918198,4.12
263,4.58,35.354683,4.12
263,4.58,37.598713,4.12
263,4.58,39.489437,4.12
263,4.58,37.89012,4.12
263,4.35,56.432365,4.35
263,4.58,44.4612,4.12
263,4.58,36.185963,4.12
263,4.58,39.995815,4.12
263,4.58,38.926426,4.12
263,4.58,40.028385,4.12
263,4.58,0.06701565,4.33
263,4.58,56.81319,4.58
263,4.58,37.728466,4.12
263,4.35,38.70736,3.91
263,4.58,38.82639,4.12
263,4.58,39.886833,4.12
263,4.58,36.195953,4.12
263,4.58,38.882145,4.12
263,3.89,57.022118,3.89
263,4.58,52.72275,4.58
263,4.58,39.78599,4.12
263,4.58,40.22593,4.12
263,4.58,35.60062,4.12
263,4.58,40.566895,4.12
263,4.58,34.53483,4.12
263,4.35,55.303596,4.35
263,4.58,54.20311,4.58
263,4.58,32.999012,4.12
263,4.58,41.913937,4.12
263,4.58,41.101593,4.12
263,4.58,42.99092,4.12
263,4.58,42.85697,4.12
263,4.35,17.000057,4.11
263,4.58,37.95868,4.12
263,4.58,38.22837,4.12
263,4.58,41.913937,4.12
263,4.58,4.026909,4.33
263,4.58,19.99002,4.12
263,4.58,41.92464,4.12
263,4.58,26.056267,4.12
263,4.58,45.736816,4.12
263,4.58,40.864468,4.12
263,4.58,42.641182,4.12
263,4.58,42.962444,4.12
263,4.58,42.593864,4.12
263,4.58,12.01622,4.33
263,4.35,32.031013,3.91
263,4.58,7.0310564,4.33
263,3.66,49.47127,3.29
263,4.58,41.360462,4.12
263,4.58,42.88419,4.12
263,4.58,42.274937,4.12
263,4.58,39.764965,4.12
293,5.59,42.021774,5.03
293,5.59,13.520142,5.03
293,5.59,14.80783,5.03
293,5.59,14.623718,5.03
293,5.59,15.776328,5.03
293,5.31,21.467064,4.78
293,5.59,22.190588,5.03
293,5.59,15.692368,5.03
293,5.59,20.167433,5.03
293,5.59,16.239752,5.03
293,5.59,16.523687,5.03
293,5.59,16.146475,5.03
293,5.31,11.044469,5.02
293,5.59,21.060959,5.03
293,5.31,18.768175,4.78
293,5.59,16.230682,5.03
293,5.59,14.547704,5.28
293,5.59,16.824244,5.03
293,5.59,16.194025,5.03
293,5.59,21.425158,5.03
293,5.59,21.888643,5.03
293,5.59,15.556868,5.03
293,5.59,16.03531,5.03
293,5.59,16.359108,5.03
293,5.59,15.642938,5.03
293,5.59,16.43036,5.03
293,5.59,-0.019690566,5.28
293,5.59,21.033735,5.03
293,5.59,18.136602,5.03
293,5.59,17.371561,5.03
293,5.59,15.314765,5.03
293,5.59,15.025648,5.03
293,5.59,14.770341,5.03
293,5.59,20.31854,5.03
293,5.59,21.060904,5.03
293,5.59,15.458903,5.03
293,5.59,15.544383,5.03
293,5.59,15.4011345,5.03
293,5.59,15.088368,5.03
293,5.59,15.500873,5.03
293,5.59,21.286808,5.03
293,5.59,21.67557,5.03
293,5.59,15.513862,5.03
293,5.59,15.882712,5.03
293,5.59,15.086632,5.03
293,5.59,15.80886,5.03
293,5.59,15.776949,5.03
293,5.03,22.794886,4.53
293,5.59,0.027933106,5.28
293,5.31,16.234543,4.78
293,5.59,15.024061,5.03
293,5.59,15.2568,5.03
293,5.59,14.7982855,5.03
293,5.59,15.04103,5.03
293,5.59,20.31854,5.03
293,5.59,20.3141,5.03
293,5.31,15.744956,4.78
293,5.59,15.449513,5.03
293,5.59,15.174716,5.03
293,5.59,15.33733,5.03
293,5.59,15.366125,5.03
293,5.59,21.205805,5.03
293,5.59,20.515776,5.03
293,5.59,15.443441,5.03
293,5.59,14.601176,5.03
293,5.59,0.04263184,5.28
293,5.59,15.348658,5.03
293,5.59,15.557049,5.03
293,5.59,21.205805,5.03
293,5.59,20.374323,5.03
293,5.59,14.740287,5.03
293,5.59,14.904787,5.03
293,5.59,14.529862,5.03
293,5.59,15.067715,5.03
293,5.59,14.906893,5.03
293,5.59,21.432064,5.03
293,5.59,20.880754,5.03
293,5.59,14.621602,5.03
293,5.59,15.454913,5.03
293,5.59,15.509488,5.03
293,5.59,15.307636,5.03
293,5.59,14.886021,5.03
293,5.59,21.069176,5.03
293,5.59,20.843893,5.03
293,5.59,15.351702,5.03
293,5.59,15.114546,5.03
293,5.59,15.660147,5.03
293,5.59,15.276661,5.03
293,5.59,14.579184,5.03
293,5.59,20.839859,5.03
293,5.59,21.579159,5.03
293,5.59,14.650099,5.03
293,5.59,15.656691,5.03
293,5.59,15.015772,5.03
293,5.59,15.217024,5.03
293,5.59,15.020185,5.03
293,5.31,21.738266,4.78
293,5.59,20.670805,5.03
293,5.59,15.554612,5.03
293,5.59,15.358782,5.03
293,5.59,15.717137,5.03
293,5.59,14.647385,5.03
293,5.59,14.743128,5.03
293,5.59,21.235863,5.03
293,5.59,20.715261,5.03
293,5.59,15.9346695,5.03
293,5.59,15.987593,5.28
293,5.59,15.412405,5.03
293,5.59,15.422392,5.03
293,5.59,15.921257,5.03
293,5.59,20.742819,5.03
293,5.59,22.073713,5.03
293,5.31,16.02083,4.78
293,5.59,15.952938,5.03
293,5.59,15.358436,5.03
293,5.59,15.875495,5.03
293,5.59,15.360318,5.03
293,5.59,21.229834,5.03
293,5.59,20.454863,5.03
293,5.59,15.550056,5.03
293,5.59,15.190208,5.03
293,5.59,15.145667,5.03
293,5.59,15.551309,5.03
293,5.59,15.509858,5.03
293,5.59,21.254232,5.03
293,5.59,21.707632,5.03
293,5.59,15.397085,5.03
293,5.59,15.317618,5.03
293,5.59,15.797445,5.03
293,5.59,15.394744,5.03
293,5.59,15.696847,5.03
293,5.59,21.033611,5.03
293,5.59,14.941594,5.28
293,4.47,16.376122,4.22
293,5.59,15.269596,5.03
293,5.59,15.015772,5.03
293,5.59,15.317618,5.03
293,5.59,16.693247,5.03
293,5.03,24.037876,4.53
293,5.59,20.53472,5.03
293,4.47,18.451601,4.02
293,5.59,15.062304,5.03
293,5.59,16.03131,5.03
293,5.59,15.126284,5.03
293,5.59,15.504205,5.03
293,5.59,21.13465,5.03
293,5.59,20.808329,5.03
293,5.59,15.146467,5.03
293,5.59,15.780027,5.03
293,5.59,15.605673,5.03
293,5.59,16.0947,5.03
293,5.59,15.358782,5.03
293,5.59,22.214628,5.03
293,5.59,22.063917,5.03
293,5.59,16.638247,5.28
293,5.59,17.348562,5.03
293,5.59,17.572836,5.03
293,5.59,17.261782,5.03
293,5.59,17.167526,5.03
293,5.59,23.48161,5.03
293,5.59,23.920994,5.03
293,5.31,5.9644785,5.02
293,5.59,17.366467,5.03
293,5.59,17.967339,5.03
293,5.59,16.521597,5.03
293,5.59,16.553236,5.03
293,5.59,23.48161,5.03
293,5.59,22.92228,5.03
293,5.59,17.454231,5.03
293,5.59,17.21929,5.03
293,5.59,17.274313,5.03
293,5.59,17.410788,5.03
293,5.59,17.38578,5.03
293,5.03,27.686842,4.53
293,5.59,22.640217,5.03
293,5.31,17.13723,4.78
293,5.59,17.542738,5.03
293,5.59,16.707224,5.03
293,5.59,16.985088,5.03
293,5.59,17.102919,5.03
315,4.85,20.123728,4.15
315,5.11,5.3354316,4.37
315,5.11,5.222573,4.37
315,5.11,5.953507,4.37
315,5.11,5.953507,4.37
315,5.11,6.806973,4.37
315,5.11,7.2160034,4.37
315,5.11,5.783894,4.37
315,5.11,5.536455,4.37
315,5.11,5.6871004,4.37
315,5.11,5.5760603,4.37
315,5.11,6.080385,4.37
315,5.11,7.2032604,4.37
315,5.11,7.967965,4.37
315,5.11,5.3754783,4.37
315,5.11,5.657105,4.37
315,5.11,5.490865,4.37
315,5.11,6.5408244,4.59
315,5.11,5.740021,4.37
315,4.34,10.235058,3.71
315,5.11,7.3458514,4.37
315,5.11,5.7330327,4.37
315,5.11,5.978323,4.37
315,5.11,6.1316533,4.37
315,5.11,5.7288766,4.37
315,5.11,6.472789,4.37
315,4.85,8.811643,4.15
315,5.11,8.352457,4.37
